PID,Environment,Condition,Phase,Trial,Target_Distance,Distance_Travelled,prop
23,VR,3,2,43,2,1.542688733,0.771344367
23,VR,3,2,44,3,2.346890237,0.782296746
23,VR,3,2,45,3,2.392868987,0.797622996
24,VR,3,0,2,4,3.282731179,0.820682795
24,VR,3,0,3,4,3.575970033,0.893992508
24,VR,3,0,4,4,3.143283171,0.785820793
24,VR,3,0,7,4,3.22270621,0.805676553
24,VR,3,0,8,4,3.694819593,0.923704898
24,VR,3,0,9,3,2.131747109,0.71058237
24,VR,3,0,10,2,1.432170648,0.716085324
24,VR,3,0,12,2,1.635755951,0.817877976
24,VR,3,0,13,3,2.858054914,0.952684971
24,VR,3,0,14,3,2.77033022,0.923443407
24,VR,3,0,15,3,3.159620635,1.053206878
24,VR,3,2,31,3,5.158504653,1.719501551
24,VR,3,2,33,3,4.644547984,1.548182661
24,VR,3,2,34,4,6.25166078,1.562915195
24,VR,3,2,36,4,5.706551516,1.426637879
24,VR,3,2,38,2,3.196435562,1.598217781
24,VR,3,2,39,3,4.581475043,1.527158348
24,VR,3,2,40,2,3.076068554,1.538034277
24,VR,3,2,41,2,2.809222574,1.404611287
24,VR,3,2,42,2,3.078734131,1.539367066
24,VR,3,2,43,3,4.960692524,1.653564175
24,VR,3,2,45,4,5.464608787,1.366152197
25,VR,3,0,1,2,1.453974935,0.726987468
25,VR,3,0,2,3,2.382142535,0.794047512
25,VR,3,0,3,4,3.329443703,0.832360926
25,VR,3,0,4,2,1.227329569,0.613664785
25,VR,3,0,5,2,1.479399113,0.739699557
25,VR,3,0,6,4,3.21660827,0.804152068
25,VR,3,0,7,3,2.129254961,0.709751654
25,VR,3,0,8,3,2.166947703,0.722315901
25,VR,3,0,9,4,2.680520007,0.670130002
25,VR,3,0,10,2,1.012891646,0.506445823
25,VR,3,0,11,2,1.288350359,0.64417518
25,VR,3,0,12,4,2.685849988,0.671462497
25,VR,3,0,13,3,2.147711766,0.715903922
25,VR,3,0,14,4,2.83868271,0.709670678
25,VR,3,0,15,3,2.154563719,0.718187906
25,VR,3,2,31,3,2.864982145,0.954994048
25,VR,3,2,32,2,1.991487774,0.995743887
25,VR,3,2,33,2,1.926120242,0.963060121
25,VR,3,2,34,3,2.832864112,0.944288037
25,VR,3,2,35,2,1.439080558,0.719540279
25,VR,3,2,36,3,2.529806599,0.843268866
25,VR,3,2,37,3,2.214455864,0.738151955
25,VR,3,2,38,3,2.389516004,0.796505335
25,VR,3,2,39,4,3.091581831,0.772895458
25,VR,3,2,40,2,1.718777244,0.859388622
25,VR,3,2,41,4,3.043182089,0.760795522
25,VR,3,2,42,2,1.475363783,0.737681892
25,VR,3,2,43,4,2.984557947,0.746139487
25,VR,3,2,44,4,3.043570179,0.760892545
25,VR,3,2,45,4,2.988092024,0.747023006
26,VR,3,0,1,4,3.127536321,0.78188408
26,VR,3,0,2,4,3.121140911,0.780285228
26,VR,3,0,3,4,3.156618438,0.78915461
26,VR,3,0,4,2,1.508188759,0.75409438
26,VR,3,0,5,2,1.786492662,0.893246331
26,VR,3,0,6,4,3.479424167,0.869856042
26,VR,3,0,7,4,3.580619358,0.89515484
26,VR,3,0,8,2,1.637550845,0.818775423
26,VR,3,0,9,2,1.619109547,0.809554774
26,VR,3,0,10,3,2.459651118,0.819883706
26,VR,3,0,11,2,1.726216468,0.863108234
26,VR,3,0,12,3,2.452156446,0.817385482
26,VR,3,0,13,3,2.431116888,0.810372296
26,VR,3,0,14,3,2.625493686,0.875164562
26,VR,3,0,15,3,2.513034881,0.837678294
26,VR,3,2,31,4,4.688193848,1.172048462
26,VR,3,2,32,2,2.534311681,1.267155841
26,VR,3,2,33,2,2.452747017,1.226373509
26,VR,3,2,34,2,2.508815392,1.254407696
26,VR,3,2,35,3,3.620750745,1.206916915
26,VR,3,2,36,4,4.757553922,1.189388481
26,VR,3,2,37,4,4.527491771,1.131872943
26,VR,3,2,38,3,3.034675824,1.011558608
26,VR,3,2,39,3,3.070010176,1.023336725
26,VR,3,2,40,3,3.312134881,1.10404496
26,VR,3,2,41,2,2.155236901,1.077618451
26,VR,3,2,42,2,2.213634505,1.106817253
26,VR,3,2,43,4,4.358835385,1.089708846
26,VR,3,2,44,4,4.393615873,1.098403968
26,VR,3,2,45,3,2.913117793,0.971039264
27,VR,3,0,1,4,3.738047099,0.934511775
27,VR,3,0,2,3,2.100031251,0.700010417
27,VR,3,0,3,3,2.488618338,0.829539446
27,VR,3,0,4,3,2.477471463,0.825823821
27,VR,3,0,5,2,1.34883871,0.674419355
27,VR,3,0,6,4,3.59332871,0.898332178
27,VR,3,0,7,3,2.597742606,0.865914202
27,VR,3,0,8,3,2.726194263,0.908731421
27,VR,3,0,9,4,3.828470433,0.957117608
27,VR,3,0,10,2,1.4955956,0.7477978
27,VR,3,0,11,2,1.414427104,0.707213552
27,VR,3,0,12,2,1.377391108,0.688695554
27,VR,3,0,13,4,3.737276663,0.934319166
27,VR,3,0,14,4,3.443980435,0.860995109
27,VR,3,0,15,2,1.492958886,0.746479443
27,VR,3,2,31,4,4.010693643,1.002673411
27,VR,3,2,32,4,3.87944145,0.969860363
27,VR,3,2,33,3,3.049023498,1.016341166
27,VR,3,2,34,3,3.03432755,1.011442517
27,VR,3,2,35,4,4.752759723,1.188189931
27,VR,3,2,36,3,2.83405433,0.944684777
27,VR,3,2,37,4,3.421509798,0.85537745
27,VR,3,2,38,4,4.23094708,1.05773677
27,VR,3,2,39,2,1.631068327,0.815534164
27,VR,3,2,40,2,1.951384835,0.975692418
27,VR,3,2,41,3,3.476410113,1.158803371
27,VR,3,2,42,2,1.663522888,0.831761444
27,VR,3,2,43,2,2.13339075,1.066695375
27,VR,3,2,44,3,3.540285872,1.180095291
27,VR,3,2,45,2,2.221602301,1.110801151
28,VR,3,0,1,2,1.638098582,0.819049291
28,VR,3,0,2,2,1.648859019,0.82442951
28,VR,3,0,3,4,3.236881142,0.809220286
28,VR,3,0,4,2,1.702354173,0.851177087
28,VR,3,0,5,3,2.669873431,0.88995781
28,VR,3,0,6,4,3.654689486,0.913672372
28,VR,3,0,7,4,3.271394135,0.817848534
28,VR,3,0,8,3,2.47984962,0.82661654
28,VR,3,0,9,2,1.577955722,0.788977861
28,VR,3,0,10,4,3.712986024,0.928246506
28,VR,3,0,11,4,3.518805215,0.879701304
28,VR,3,0,12,3,2.290554469,0.763518156
28,VR,3,0,13,3,2.482933672,0.827644557
28,VR,3,0,14,2,1.474246332,0.737123166
28,VR,3,0,15,3,2.5259847,0.8419949
28,VR,3,2,31,4,4.463577182,1.115894296
28,VR,3,2,32,4,4.235721103,1.058930276
28,VR,3,2,33,2,2.068087269,1.034043635
28,VR,3,2,34,4,4.130301771,1.032575443
28,VR,3,2,35,2,2.052845125,1.026422563
28,VR,3,2,36,4,4.120954755,1.030238689
28,VR,3,2,37,4,4.092291553,1.023072888
28,VR,3,2,38,3,3.083753444,1.027917815
28,VR,3,2,39,3,2.980557211,0.99351907
28,VR,3,2,40,3,3.130063781,1.043354594
28,VR,3,2,41,3,2.942582676,0.980860892
28,VR,3,2,42,3,3.114972001,1.038324
28,VR,3,2,43,2,1.793279348,0.896639674
28,VR,3,2,44,2,1.925353077,0.962676539
28,VR,3,2,45,2,2.000374492,1.000187246
29,VR,3,0,1,3,2.811511637,0.937170546
29,VR,3,0,2,2,1.656380804,0.828190402
29,VR,3,0,3,2,1.714785195,0.857392598
29,VR,3,0,4,4,3.600692084,0.900173021
29,VR,3,0,5,3,2.775343442,0.925114481
29,VR,3,0,6,3,2.500379174,0.833459725
29,VR,3,0,7,3,2.330115929,0.77670531
29,VR,3,0,8,4,3.453398223,0.863349556
29,VR,3,0,9,3,2.449270812,0.816423604
29,VR,3,0,10,2,1.506499261,0.753249631
29,VR,3,0,11,4,3.4280142,0.85700355
29,VR,3,0,13,4,3.683668846,0.920917212
29,VR,3,0,14,4,3.716507233,0.929126808
29,VR,3,0,15,2,1.760296838,0.880148419
29,VR,3,2,31,4,5.490351532,1.372587883
29,VR,3,2,33,2,3.175536519,1.58776826
29,VR,3,2,34,3,5.087008318,1.695669439
29,VR,3,2,36,4,6.205739342,1.551434836
29,VR,3,2,38,4,6.714295751,1.678573938
29,VR,3,2,39,3,3.930914801,1.310304934
29,VR,3,2,40,4,5.720617081,1.43015427
29,VR,3,2,43,4,6.289506716,1.572376679
32,VR,3,0,1,2,1.731561298,0.865780649
32,VR,3,0,2,3,2.746385838,0.915461946
32,VR,3,0,3,2,1.800101908,0.900050954
32,VR,3,0,4,4,3.986961253,0.996740313
32,VR,3,0,5,3,2.871812023,0.957270674
32,VR,3,0,6,3,3.190463849,1.06348795
32,VR,3,0,7,2,1.491970294,0.745985147
32,VR,3,0,8,2,1.64285423,0.821427115
32,VR,3,0,9,4,3.896637838,0.97415946
32,VR,3,0,10,2,1.467961213,0.733980607
32,VR,3,0,11,3,3.053806353,1.017935451
32,VR,3,0,12,3,3.005203716,1.001734572
32,VR,3,0,13,4,3.950814865,0.987703716
32,VR,3,0,14,4,4.132059324,1.033014831
32,VR,3,0,15,4,3.878613883,0.969653471
32,VR,3,2,31,3,3.684545013,1.228181671
32,VR,3,2,32,2,2.007045791,1.003522896
32,VR,3,2,33,3,2.93412341,0.978041137
32,VR,3,2,34,4,4.30250639,1.075626598
32,VR,3,2,35,4,4.524730719,1.13118268
32,VR,3,2,36,3,3.151729425,1.050576475
32,VR,3,2,37,4,3.998547046,0.999636762
32,VR,3,2,38,4,4.46222997,1.115557493
32,VR,3,2,39,4,4.158848234,1.039712059
32,VR,3,2,40,3,3.117883942,1.039294647
32,VR,3,2,41,3,3.126821719,1.042273906
32,VR,3,2,42,2,2.089757632,1.044878816
32,VR,3,2,43,2,2.038573279,1.01928664
32,VR,3,2,44,2,2.043165952,1.021582976
32,VR,3,2,45,2,1.816808812,0.908404406
33,VR,3,0,1,3,2.108287214,0.702762405
33,VR,3,0,2,3,2.110851282,0.703617094
33,VR,3,0,3,2,1.463927933,0.731963967
33,VR,3,0,4,4,3.172254497,0.793063624
33,VR,3,0,5,2,1.624151734,0.812075867
33,VR,3,0,6,3,2.233133125,0.744377708
33,VR,3,0,7,2,1.685096874,0.842548437
33,VR,3,0,8,4,2.936796649,0.734199162
33,VR,3,0,9,3,2.312465496,0.770821832
33,VR,3,0,10,3,2.545806804,0.848602268
33,VR,3,0,11,2,1.684723025,0.842361513
33,VR,3,0,12,4,3.43862399,0.859655998
33,VR,3,0,13,4,3.081508558,0.77037714
33,VR,3,0,14,4,3.597291027,0.899322757
33,VR,3,0,15,2,1.812682456,0.906341228
33,VR,3,2,31,2,2.264001324,1.132000662
33,VR,3,2,32,2,2.070797392,1.035398696
33,VR,3,2,33,2,2.052767044,1.026383522
33,VR,3,2,34,4,3.39492698,0.848731745
33,VR,3,2,35,3,2.998305395,0.999435132
33,VR,3,2,36,3,2.764628683,0.921542894
33,VR,3,2,37,3,2.650912716,0.883637572
33,VR,3,2,38,3,2.509719734,0.836573245
33,VR,3,2,39,3,2.664532536,0.888177512
33,VR,3,2,40,4,3.475575108,0.868893777
33,VR,3,2,41,4,3.387249259,0.846812315
33,VR,3,2,42,4,2.970865276,0.742716319
33,VR,3,2,43,2,1.719367211,0.859683606
33,VR,3,2,44,2,1.945828649,0.972914325
33,VR,3,2,45,4,3.346736554,0.836684139
34,VR,3,0,1,3,2.704824894,0.901608298
34,VR,3,0,2,3,2.635346719,0.878448906
34,VR,3,0,3,4,3.933483925,0.983370981
34,VR,3,0,4,2,1.437809172,0.718904586
34,VR,3,0,5,4,4.068261756,1.017065439
34,VR,3,0,6,4,4.123853489,1.030963372
34,VR,3,0,7,2,1.559652266,0.779826133
34,VR,3,0,8,4,3.199334189,0.799833547
34,VR,3,0,9,2,1.640663288,0.820331644
34,VR,3,0,10,2,1.627908553,0.813954277
34,VR,3,0,11,4,4.338343121,1.08458578
34,VR,3,0,12,3,2.812213526,0.937404509
34,VR,3,0,13,3,2.97127293,0.99042431
34,VR,3,0,14,2,1.867788473,0.933894237
34,VR,3,0,15,3,3.467598478,1.155866159
34,VR,3,2,31,3,3.816818599,1.272272866
34,VR,3,2,32,2,2.714384466,1.357192233
34,VR,3,2,33,2,2.68994877,1.344974385
34,VR,3,2,34,4,4.795575601,1.1988939
34,VR,3,2,35,3,4.000287696,1.333429232
34,VR,3,2,36,2,2.342841313,1.171420657
34,VR,3,2,37,4,4.986399359,1.24659984
34,VR,3,2,38,4,4.458421898,1.114605475
34,VR,3,2,39,4,4.343257966,1.085814492
34,VR,3,2,40,4,5.002730175,1.250682544
34,VR,3,2,41,3,3.678124397,1.226041466
34,VR,3,2,42,2,2.175861564,1.087930782
34,VR,3,2,43,2,2.427724304,1.213862152
34,VR,3,2,44,3,3.603570315,1.201190105
34,VR,3,2,45,3,4.289456361,1.429818787
35,VR,0,0,1,4,3.665221665,0.916305416
35,VR,0,0,2,3,2.439257704,0.813085901
35,VR,0,0,3,3,2.665612434,0.888537478
35,VR,0,0,4,3,3.011506915,1.003835638
35,VR,0,0,5,3,3.032361341,1.010787114
35,VR,0,0,6,4,4.714379416,1.178594854
35,VR,0,0,7,4,4.553272842,1.138318211
35,VR,0,0,8,4,4.41196797,1.102991993
35,VR,0,0,9,4,4.058406739,1.014601685
35,VR,0,0,10,3,2.838856391,0.946285464
35,VR,0,0,11,2,2.134150403,1.067075202
35,VR,0,0,12,2,2.065471478,1.032735739
35,VR,0,0,13,2,2.39294269,1.196471345
35,VR,0,0,14,2,2.456676149,1.228338075
35,VR,0,0,15,2,2.429647902,1.214823951
35,VR,0,2,31,3,4.075157508,1.358385836
35,VR,0,2,32,2,2.884605669,1.442302835
35,VR,0,2,33,2,3.374063016,1.687031508
35,VR,0,2,34,4,6.372329449,1.593082362
35,VR,0,2,35,2,2.576712314,1.288356157
35,VR,0,2,36,2,2.869925619,1.43496281
35,VR,0,2,37,4,5.616418272,1.404104568
35,VR,0,2,38,2,2.634137277,1.317068639
35,VR,0,2,39,3,4.315275734,1.438425245
35,VR,0,2,40,3,4.163910518,1.387970173
35,VR,0,2,41,3,3.91004269,1.303347563
35,VR,0,2,42,4,6.095467801,1.52386695
35,VR,0,2,43,4,5.025485089,1.256371272
35,VR,0,2,44,4,5.315314211,1.328828553
35,VR,0,2,45,3,4.557367136,1.519122379
36,VR,0,0,1,2,1.611245619,0.80562281
36,VR,0,0,2,2,1.563343551,0.781671776
36,VR,0,0,3,2,1.024688477,0.512344239
36,VR,0,0,4,4,3.156132183,0.789033046
36,VR,0,0,5,2,1.357252356,0.678626178
36,VR,0,0,6,4,3.125950739,0.781487685
36,VR,0,0,7,2,1.264883627,0.632441814
36,VR,0,0,8,3,2.103089252,0.701029751
36,VR,0,0,9,3,2.404481035,0.801493678
36,VR,0,0,10,4,3.299936595,0.824984149
36,VR,0,0,11,3,2.116395569,0.70546519
36,VR,0,0,12,4,2.966658412,0.741664603
36,VR,0,0,13,3,1.99078359,0.66359453
36,VR,0,0,14,3,1.976177628,0.658725876
36,VR,0,0,15,4,3.222613171,0.805653293
36,VR,0,2,31,4,3.95262096,0.98815524
36,VR,0,2,32,2,2.264314365,1.132157183
36,VR,0,2,33,2,2.014271088,1.007135544
36,VR,0,2,34,3,3.149529711,1.049843237
36,VR,0,2,35,4,3.944036697,0.986009174
36,VR,0,2,36,4,4.008767175,1.002191794
36,VR,0,2,37,2,1.737586413,0.868793207
36,VR,0,2,38,3,2.914245035,0.971415012
36,VR,0,2,39,2,1.884613593,0.942306797
36,VR,0,2,40,2,1.940039474,0.970019737
36,VR,0,2,41,3,2.875068991,0.95835633
36,VR,0,2,42,3,2.716074973,0.905358324
36,VR,0,2,43,3,2.956643077,0.985547692
36,VR,0,2,44,4,3.816741331,0.954185333
36,VR,0,2,45,4,3.899334926,0.974833732
37,VR,0,0,1,2,1.807139577,0.903569789
37,VR,0,0,2,4,3.035216402,0.758804101
37,VR,0,0,3,4,3.283029894,0.820757474
37,VR,0,0,4,4,3.650377052,0.912594263
37,VR,0,0,5,4,3.497671286,0.874417822
37,VR,0,0,6,2,1.607209029,0.803604515
37,VR,0,0,7,4,3.726155422,0.931538856
37,VR,0,0,8,2,1.793798922,0.896899461
37,VR,0,0,9,3,2.37243978,0.79081326
37,VR,0,0,10,3,2.675429535,0.891809845
37,VR,0,0,11,3,2.965353836,0.988451279
37,VR,0,0,12,2,1.685728634,0.842864317
37,VR,0,0,13,2,1.94935797,0.974678985
37,VR,0,0,14,3,3.628938869,1.20964629
37,VR,0,0,15,3,2.822936403,0.940978801
37,VR,0,2,31,3,4.210362568,1.403454189
37,VR,0,2,32,2,2.659270016,1.329635008
37,VR,0,2,33,3,4.581593106,1.527197702
37,VR,0,2,34,3,4.299778158,1.433259386
37,VR,0,2,35,2,2.53962079,1.269810395
37,VR,0,2,36,2,2.943672749,1.471836375
37,VR,0,2,37,3,4.267696332,1.422565444
37,VR,0,2,38,3,3.856511599,1.285503866
37,VR,0,2,39,4,5.712682836,1.428170709
37,VR,0,2,40,2,2.77998109,1.389990545
37,VR,0,2,41,4,4.623512316,1.155878079
37,VR,0,2,42,4,4.605940279,1.15148507
37,VR,0,2,43,4,5.202293726,1.300573432
37,VR,0,2,44,2,2.420612507,1.210306254
37,VR,0,2,45,4,5.052619253,1.263154813
38,VR,0,0,1,3,3.349716681,1.116572227
38,VR,0,0,2,4,4.010562151,1.002640538
38,VR,0,0,3,3,2.220421754,0.740140585
38,VR,0,0,4,4,3.764457112,0.941114278
38,VR,0,0,5,4,3.858667204,0.964666801
38,VR,0,0,6,3,2.185729099,0.728576366
38,VR,0,0,7,2,1.343984502,0.671992251
38,VR,0,0,8,4,4.068763991,1.017190998
38,VR,0,0,9,2,1.217467675,0.608733838
38,VR,0,0,10,2,1.426346059,0.71317303
38,VR,0,0,11,4,3.794764993,0.948691248
38,VR,0,0,12,3,2.822252455,0.940750818
38,VR,0,0,13,3,2.730298945,0.910099648
38,VR,0,0,14,2,1.296715582,0.648357791
38,VR,0,0,15,2,1.597953786,0.798976893
38,VR,0,2,31,2,2.952143864,1.476071932
38,VR,0,2,32,2,2.639549155,1.319774578
38,VR,0,2,33,4,4.871858633,1.217964658
38,VR,0,2,34,3,4.205406263,1.401802088
38,VR,0,2,35,4,5.064611089,1.266152772
38,VR,0,2,36,3,3.497594119,1.165864706
38,VR,0,2,37,4,5.407193203,1.351798301
38,VR,0,2,38,4,6.23739445,1.559348613
38,VR,0,2,39,3,3.385206516,1.128402172
38,VR,0,2,40,3,3.084769076,1.028256359
38,VR,0,2,41,2,2.364125903,1.182062952
38,VR,0,2,42,3,3.865869404,1.288623135
38,VR,0,2,43,4,5.509019191,1.377254798
38,VR,0,2,44,2,2.652925037,1.326462519
38,VR,0,2,45,2,2.87047478,1.43523739
39,VR,0,0,1,4,2.443613889,0.610903472
39,VR,0,0,2,3,1.772667718,0.590889239
39,VR,0,0,3,2,1.091494488,0.545747244
39,VR,0,0,4,4,2.838494112,0.709623528
39,VR,0,0,5,3,1.994359113,0.664786371
39,VR,0,0,6,4,2.757503237,0.689375809
39,VR,0,0,7,2,1.190041018,0.595020509
39,VR,0,0,8,3,1.711618297,0.570539432
39,VR,0,0,9,3,1.811173485,0.603724495
39,VR,0,0,10,2,1.283122374,0.641561187
39,VR,0,0,11,3,1.86654971,0.622183237
39,VR,0,0,12,2,1.394652244,0.697326122
39,VR,0,0,13,2,1.270019925,0.635009963
39,VR,0,0,14,4,2.553736534,0.638434134
39,VR,0,0,15,4,2.61493059,0.653732648
39,VR,0,2,31,4,4.165972856,1.041493214
39,VR,0,2,32,2,2.192156636,1.096078318
39,VR,0,2,33,2,2.182745548,1.091372774
39,VR,0,2,34,4,3.611595087,0.902898772
39,VR,0,2,35,3,2.752061448,0.917353816
39,VR,0,2,36,3,2.787459742,0.929153247
39,VR,0,2,37,3,2.699657027,0.899885676
39,VR,0,2,38,4,3.620827905,0.905206976
39,VR,0,2,39,2,2.135698419,1.06784921
39,VR,0,2,40,2,1.825410578,0.912705289
39,VR,0,2,41,3,2.707868502,0.902622834
39,VR,0,2,42,3,2.730699831,0.910233277
39,VR,0,2,43,4,3.50746218,0.876865545
39,VR,0,2,44,4,3.464558837,0.866139709
39,VR,0,2,45,2,1.798975561,0.899487781
40,VR,0,0,1,4,3.365492036,0.841373009
40,VR,0,0,2,2,1.703206133,0.851603067
40,VR,0,0,3,2,1.529108029,0.764554015
40,VR,0,0,4,4,3.952752342,0.988188086
40,VR,0,0,5,3,2.445520334,0.815173445
40,VR,0,0,6,3,2.549849074,0.849949691
40,VR,0,0,7,4,3.480396952,0.870099238
40,VR,0,0,8,2,1.707550988,0.853775494
40,VR,0,0,9,2,1.592587338,0.796293669
40,VR,0,0,10,4,3.805452957,0.951363239
40,VR,0,0,11,4,3.49957494,0.874893735
40,VR,0,0,12,2,1.777192824,0.888596412
40,VR,0,0,13,3,2.665145308,0.888381769
40,VR,0,0,14,3,2.993499622,0.997833207
40,VR,0,0,15,3,2.417029343,0.805676448
40,VR,0,2,31,4,3.891468664,0.972867166
40,VR,0,2,32,3,2.96844888,0.98948296
40,VR,0,2,33,3,2.734662769,0.911554256
40,VR,0,2,34,4,3.960550479,0.99013762
40,VR,0,2,35,3,2.863864655,0.954621552
40,VR,0,2,36,3,2.644325406,0.881441802
40,VR,0,2,37,2,1.939098514,0.969549257
40,VR,0,2,38,4,3.959091352,0.989772838
40,VR,0,2,39,3,2.757463293,0.919154431
40,VR,0,2,40,2,2.028839538,1.014419769
40,VR,0,2,41,2,2.197479218,1.098739609
40,VR,0,2,42,2,2.427242968,1.213621484
40,VR,0,2,43,2,2.211082139,1.10554107
40,VR,0,2,44,4,3.832083875,0.958020969
40,VR,0,2,45,4,4.329187005,1.082296751
41,VR,0,0,1,3,2.1707356,0.723578533
41,VR,0,0,2,2,1.373207609,0.686603805
41,VR,0,0,3,2,1.911001513,0.955500757
41,VR,0,0,4,2,1.606373062,0.803186531
41,VR,0,0,5,2,1.717860581,0.858930291
41,VR,0,0,6,4,3.229532771,0.807383193
41,VR,0,0,7,4,3.475227301,0.868806825
41,VR,0,0,8,3,2.496552093,0.832184031
41,VR,0,0,9,3,2.247642296,0.749214099
41,VR,0,0,10,2,1.573522959,0.78676148
41,VR,0,0,11,3,3.035332329,1.011777443
41,VR,0,0,12,3,2.58665171,0.862217237
41,VR,0,0,13,4,3.653386314,0.913346579
41,VR,0,0,14,4,3.725167695,0.931291924
41,VR,0,0,15,4,3.702224323,0.925556081
41,VR,0,2,31,3,4.863098483,1.621032828
41,VR,0,2,32,2,3.274922438,1.637461219
41,VR,0,2,33,4,5.65488723,1.413721808
41,VR,0,2,34,2,2.94039079,1.470195395
41,VR,0,2,35,3,4.192468065,1.397489355
41,VR,0,2,36,2,2.83321834,1.41660917
41,VR,0,2,37,3,4.706572524,1.568857508
41,VR,0,2,38,4,5.581760296,1.395440074
41,VR,0,2,39,4,5.420370659,1.355092665
41,VR,0,2,40,4,5.604042064,1.401010516
41,VR,0,2,41,2,2.914603764,1.457301882
41,VR,0,2,42,2,3.325794412,1.662897206
41,VR,0,2,44,3,5.168541596,1.722847199
41,VR,0,2,45,4,6.07281636,1.51820409
42,VR,0,0,1,4,3.230110978,0.807527745
42,VR,0,0,2,4,3.382537812,0.845634453
42,VR,0,0,3,4,3.357965294,0.839491324
42,VR,0,0,4,4,3.646854668,0.911713667
42,VR,0,0,5,3,2.387600025,0.795866675
42,VR,0,0,6,3,2.556856644,0.852285548
42,VR,0,0,7,2,1.483985497,0.741992749
42,VR,0,0,8,3,2.455707172,0.818569057
42,VR,0,0,9,4,3.328788513,0.832197128
42,VR,0,0,10,3,2.245821689,0.74860723
42,VR,0,0,11,2,1.583804846,0.791902423
42,VR,0,0,12,2,1.576885891,0.788442946
42,VR,0,0,13,3,2.860780497,0.953593499
42,VR,0,0,14,2,1.799958666,0.899979333
42,VR,0,0,15,2,1.790750531,0.895375266
42,VR,0,2,31,3,3.611962135,1.203987378
42,VR,0,2,32,3,3.657763867,1.219254622
42,VR,0,2,33,4,4.409789806,1.102447452
42,VR,0,2,34,2,2.133267113,1.066633557
42,VR,0,2,35,2,2.371803293,1.185901647
42,VR,0,2,36,3,3.310275081,1.103425027
42,VR,0,2,37,3,2.902074995,0.967358332
42,VR,0,2,38,4,4.175894688,1.043973672
42,VR,0,2,39,2,1.922598141,0.961299071
42,VR,0,2,40,4,3.74301218,0.935753045
42,VR,0,2,41,2,1.95696811,0.978484055
42,VR,0,2,42,4,3.911320792,0.977830198
42,VR,0,2,43,3,3.031942534,1.010647511
42,VR,0,2,44,2,1.786345837,0.893172919
42,VR,0,2,45,4,4.062222485,1.015555621
43,VR,0,0,1,3,3.151760353,1.050586784
43,VR,0,0,2,4,4.197219575,1.049304894
43,VR,0,0,3,4,3.894386645,0.973596661
43,VR,0,0,4,3,3.037681079,1.01256036
43,VR,0,0,5,3,3.149899525,1.049966508
43,VR,0,0,6,2,1.878878337,0.939439169
43,VR,0,0,7,3,3.036362971,1.01212099
43,VR,0,0,8,2,1.71037663,0.855188315
43,VR,0,0,9,3,2.897455901,0.965818634
43,VR,0,0,10,2,1.981034733,0.990517367
43,VR,0,0,11,2,2.006406544,1.003203272
43,VR,0,0,12,4,5.23393348,1.30848337
43,VR,0,0,13,2,1.998779149,0.999389575
43,VR,0,0,14,4,4.999670613,1.249917653
43,VR,0,0,15,4,4.801879824,1.200469956
43,VR,0,2,31,4,5.419243456,1.354810864
43,VR,0,2,32,4,5.325714699,1.331428675
43,VR,0,2,33,3,3.767270623,1.255756874
43,VR,0,2,34,3,3.333336825,1.111112275
43,VR,0,2,35,4,5.257127406,1.314281852
43,VR,0,2,36,2,2.389480896,1.194740448
43,VR,0,2,37,4,5.140234566,1.285058642
43,VR,0,2,38,2,2.795901134,1.397950567
43,VR,0,2,39,2,2.773888712,1.386944356
43,VR,0,2,40,3,3.626729669,1.20890989
43,VR,0,2,41,3,3.740520379,1.246840126
43,VR,0,2,42,2,2.619741296,1.309870648
43,VR,0,2,43,4,6.035956662,1.508989166
43,VR,0,2,44,2,2.511467718,1.255733859
43,VR,0,2,45,3,4.30328222,1.434427407
44,VR,0,0,1,3,2.874376209,0.958125403
44,VR,0,0,2,2,1.935653221,0.967826611
44,VR,0,0,3,4,3.793709003,0.948427251
44,VR,0,0,4,4,3.001399648,0.750349912
44,VR,0,0,5,2,2.03150973,1.015754865
44,VR,0,0,6,2,2.045358337,1.022679169
44,VR,0,0,7,3,2.88686832,0.96228944
44,VR,0,0,8,3,2.78387802,0.92795934
44,VR,0,0,9,3,2.725939238,0.908646413
44,VR,0,0,10,2,1.98231951,0.991159755
44,VR,0,0,11,3,2.999562478,0.999854159
44,VR,0,0,12,4,4.006812111,1.001703028
44,VR,0,0,13,2,2.147180227,1.073590114
44,VR,0,0,14,4,3.930854825,0.982713706
44,VR,0,0,15,4,3.879599997,0.969899999
44,VR,0,2,31,3,3.638819882,1.212939961
44,VR,0,2,32,4,3.920718721,0.98017968
44,VR,0,2,33,2,2.506830255,1.253415128
44,VR,0,2,34,4,3.987872089,0.996968022
44,VR,0,2,35,2,2.630144633,1.315072317
44,VR,0,2,36,4,4.192592571,1.048148143
44,VR,0,2,37,3,2.997596438,0.999198813
44,VR,0,2,38,3,3.252923311,1.08430777
44,VR,0,2,39,2,2.252621976,1.126310988
44,VR,0,2,40,3,3.196434329,1.06547811
44,VR,0,2,41,3,3.313554688,1.104518229
44,VR,0,2,42,2,2.340613917,1.170306959
44,VR,0,2,43,4,4.311345154,1.077836289
44,VR,0,2,44,4,4.007821758,1.00195544
44,VR,0,2,45,2,2.548860688,1.274430344
